doi,file_name,status,oa_status,best_host_type,source_url,resolved_url,bytes,http_status,error
10.1002/chem.202501332,,failed,hybrid,publisher,https://doi.org/10.1002/chem.202501332,,0,,HTTPError('403 Client Error: Forbidden for url: https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/chem.202501332')
10.1002/cjce.25683,,failed,hybrid,publisher,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cjce.25683,,0,,HTTPError('403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cjce.25683')
10.1002/cssc.202200324,,failed,hybrid,publisher,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cssc.202200324,,0,,HTTPError('403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cssc.202200324')
10.1002/cssc.202300115,unpaywall_oa_0110.pdf,downloaded,bronze,publisher,https://dspace.vut.cz/bitstreams/15fa05b1-d3e7-4d49-bc79-f9ea0fe1ea00/download,https://dspace.vut.cz/server/api/core/bitstreams/15fa05b1-d3e7-4d49-bc79-f9ea0fe1ea00/content,819178,200.0,alt_location:repository:url_for_pdf
10.1002/cssc.202400272,unpaywall_oa_0111.pdf,downloaded,hybrid,publisher,https://hal.science/hal-05095786,https://hal.science/hal-05095786/document,11931861,200.0,alt_location:repository:url
10.1002/eem2.12741,,failed,hybrid,publisher,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/eem2.12741,,0,,HTTPError('403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/eem2.12741')
10.1002/eem2.12742,,failed,hybrid,publisher,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/eem2.12742,,0,,HTTPError('403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/eem2.12742')
10.1002/eem2.12864,unpaywall_oa_0114.pdf,downloaded,hybrid,publisher,http://hdl.handle.net/11012/251026,https://dspace.vut.cz/server/api/core/bitstreams/fe3eb4bf-d603-4ed9-9fde-b7d63b9b7e29/content,4098414,200.0,alt_location:repository:url
10.1002/ejic.202200161,,failed,green,repository,http://urn.kb.se/resolve?urn=urn:nbn:se:liu:diva-187716,,0,,"ConnectTimeout(MaxRetryError(""HTTPSConnectionPool(host='liu.diva-portal.org', port=443): Max retries exceeded with url: /smash/record.jsf?pid=diva2:1691196 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7a7d7b7ccb90>, 'Connection to liu.diva-portal.org timed out. (connect timeout=45)'))""))"
10.1002/ente.202300289,,failed,hybrid,publisher,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ente.202300289,,0,,HTTPError('403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ente.202300289')
10.1002/ente.202400956,,failed,hybrid,publisher,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ente.202400956,,0,,HTTPError('403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ente.202400956')
10.1002/er.7941,,failed,hybrid,publisher,https://doi.org/10.1002/er.7941,,0,,HTTPError('403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/10.1002/er.7941')
10.1002/est2.70160,,failed,bronze,publisher,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/est2.70160,,0,,HTTPError('403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/est2.70160')
10.1002/hlca.202500079,,failed,hybrid,publisher,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hlca.202500079,,0,,HTTPError('403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hlca.202500079')
10.1002/idm2.12143,,failed,gold,publisher,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/idm2.12143,,0,,HTTPError('403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/idm2.12143')
10.1002/pip.3553,unpaywall_oa_0122.pdf,downloaded,hybrid,publisher,https://www.osti.gov/servlets/purl/1866387,https://docs.nlr.gov/docs/fy23osti/80941.pdf,3203906,200.0,alt_location:repository:url_for_pdf
10.1002/ppap.70088,unpaywall_oa_0123.pdf,downloaded,hybrid,publisher,https://hal.science/hal-05321964/document,https://hal.science/hal-05321964/document,2199798,200.0,alt_location:repository:url_for_pdf
10.1002/pssa.202200138,,failed,hybrid,publisher,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/pssa.202200138,,0,,HTTPError('403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/pssa.202200138')
10.1002/pssa.202200776,,failed,bronze,publisher,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/pssa.202200776,,0,,HTTPError('403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/pssa.202200776')
10.1002/pssa.202300392,,failed,bronze,publisher,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/pssa.202300392,,0,,HTTPError('403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/pssa.202300392')
10.1002/pssa.202400281,,failed,hybrid,publisher,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/pssa.202400281,,0,,HTTPError('403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/pssa.202400281')
10.1002/pssa.202400387,,failed,bronze,publisher,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/pssa.202400387,,0,,HTTPError('403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/pssa.202400387')
10.1002/pssb.202300323,,failed,bronze,publisher,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/pssb.202300323,,0,,HTTPError('403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/pssb.202300323')
10.1002/pssr.202400202,,failed,hybrid,publisher,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/pssr.202400202,,0,,HTTPError('403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/pssr.202400202')
10.1002/smll.202105513,unpaywall_oa_0131.pdf,downloaded,green,repository,https://www.osti.gov/servlets/purl/1840537,https://www.osti.gov/servlets/purl/1840537,1166803,200.0,
10.1002/smll.202203045,,failed,green,repository,https://hdl.handle.net/2027.42/174843,,0,,HTTPError('403 Client Error: Forbidden for url: https://deepblue.lib.umich.edu/items/bc69ccf9-300b-45e2-a18a-71e73f2a34e8')
10.1002/smll.202203653,,failed,hybrid,publisher,https://doi.org/10.1002/smll.202203653,,0,,HTTPError('403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/10.1002/smll.202203653')
10.1002/smll.202300974,unpaywall_oa_0134.pdf,downloaded,hybrid,publisher,https://dspace.vut.cz/bitstreams/6a504911-b939-47a9-8793-6b0cdfa32a41/download,https://dspace.vut.cz/server/api/core/bitstreams/6a504911-b939-47a9-8793-6b0cdfa32a41/content,3267635,200.0,alt_location:repository:url_for_pdf
10.1002/smll.202301774,,failed,hybrid,publisher,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.202301774,,0,,HTTPError('403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.202301774')
10.1002/smll.202403453,,failed,green,repository,https://publica.fraunhofer.de/handle/publica/499317,https://publica.fraunhofer.de/assets/images/dspace-cris-logo-hd.png,66515,200.0,downloaded response was not a PDF
10.1002/smll.202404966,,failed,hybrid,publisher,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.202404966,,0,,HTTPError('403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.202404966')
10.1002/smll.202502480,,failed,bronze,publisher,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.202502480,,0,,HTTPError('403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.202502480')
10.1002/smll.202504724,,failed,hybrid,publisher,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.202504724,,0,,HTTPError('403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.202504724')
10.1002/smll.202506835,,failed,hybrid,publisher,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.202506835,,0,,HTTPError('403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.202506835')
10.1002/smsc.202200073,unpaywall_oa_0141.pdf,downloaded,gold,publisher,https://publikationen.bibliothek.kit.edu/1000161479/151179974,https://publikationen.bibliothek.kit.edu/1000161479/151179974,8958635,200.0,alt_location:repository:url_for_pdf
10.1002/smsc.202500196,,failed,gold,publisher,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smsc.202500196,,0,,HTTPError('403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smsc.202500196')
10.1002/smtd.202101296,unpaywall_oa_0143.pdf,downloaded,hybrid,publisher,https://opus.bibliothek.uni-wuerzburg.de/frontdoor/index/index/docId/26252,https://opus.bibliothek.uni-wuerzburg.de/opus4-wuerzburg/frontdoor/deliver/index/docId/26252/file/SMTD_SMTD202101296.pdf,4036656,200.0,alt_location:repository:url
10.1002/smtd.202101546,unpaywall_oa_0144.pdf,downloaded,hybrid,publisher,https://nbn-resolving.org/urn:nbn:de:bvb:29-opus4-196319,https://open.fau.de/server/api/core/bitstreams/4d84609d-16f1-4936-8ec4-f45da2a3692a/content,2207917,200.0,alt_location:repository:url
10.1002/smtd.202402166,,failed,bronze,publisher,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smtd.202402166,,0,,HTTPError('403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smtd.202402166')
10.1002/smtd.202501720,unpaywall_oa_0146.pdf,downloaded,hybrid,publisher,https://digital.csic.es/bitstream/10261/421561/1/Long%e2%80%90Term_Katirtsidis_SM_2025.pdf,https://digital.csic.es/bitstream/10261/421561/1/Long%E2%80%90Term_Katirtsidis_SM_2025.pdf,2436674,200.0,alt_location:repository:url_for_pdf
10.1002/solr.202100724,,failed,bronze,publisher,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/solr.202100724,,0,,HTTPError('403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/solr.202100724')
10.1002/solr.202400765,,failed,bronze,publisher,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/solr.202400765,,0,,HTTPError('403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/solr.202400765')
10.1002/solr.202500570,unpaywall_oa_0149.pdf,downloaded,hybrid,publisher,https://open.fau.de/bitstreams/aac57c2d-0d96-4abc-976b-2947b7dade51/download,https://open.fau.de/server/api/core/bitstreams/aac57c2d-0d96-4abc-976b-2947b7dade51/content,4227532,200.0,alt_location:repository:url_for_pdf
10.1002/sstr.202300512,unpaywall_oa_0150.pdf,downloaded,gold,publisher,https://dspace.vut.cz/bitstreams/c4933e1f-1203-447d-bf20-8db6dc504536/download,https://dspace.vut.cz/server/api/core/bitstreams/c4933e1f-1203-447d-bf20-8db6dc504536/content,5122852,200.0,alt_location:repository:url_for_pdf
10.1002/vipr.202400816,,failed,hybrid,publisher,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/vipr.202400816,,0,,HTTPError('403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/vipr.202400816')
10.1007/s00170-023-11478-y,unpaywall_oa_0152.pdf,downloaded,hybrid,publisher,https://link.springer.com/content/pdf/10.1007/s00170-023-11478-y.pdf,https://link.springer.com/content/pdf/10.1007/s00170-023-11478-y.pdf,2278354,200.0,
10.1007/s10008-025-06399-7,unpaywall_oa_0153.pdf,downloaded,hybrid,publisher,https://link.springer.com/content/pdf/10.1007/s10008-025-06399-7.pdf,https://link.springer.com/content/pdf/10.1007/s10008-025-06399-7.pdf,1907847,200.0,
10.1007/s10544-025-00754-1,unpaywall_oa_0154.pdf,downloaded,hybrid,publisher,https://link.springer.com/content/pdf/10.1007/s10544-025-00754-1.pdf,https://link.springer.com/content/pdf/10.1007/s10544-025-00754-1.pdf,1801209,200.0,
10.1007/s10853-025-11168-y,unpaywall_oa_0155.pdf,downloaded,hybrid,publisher,https://link.springer.com/content/pdf/10.1007/s10853-025-11168-y.pdf,https://link.springer.com/content/pdf/10.1007/s10853-025-11168-y.pdf,6744180,200.0,
10.1007/s10854-024-12687-1,unpaywall_oa_0156.pdf,downloaded,hybrid,publisher,https://link.springer.com/content/pdf/10.1007/s10854-024-12687-1.pdf,https://link.springer.com/content/pdf/10.1007/s10854-024-12687-1.pdf,7919400,200.0,
10.1007/s10854-024-12843-7,unpaywall_oa_0157.pdf,downloaded,hybrid,publisher,https://link.springer.com/content/pdf/10.1007/s10854-024-12843-7.pdf,https://link.springer.com/content/pdf/10.1007/s10854-024-12843-7.pdf,3648905,200.0,
10.1007/s10973-021-10616-6,unpaywall_oa_0158.pdf,downloaded,hybrid,publisher,https://link.springer.com/content/pdf/10.1007/s10973-021-10616-6.pdf,https://link.springer.com/content/pdf/10.1007/s10973-021-10616-6.pdf,1427283,200.0,
10.1007/s12541-025-01337-z,unpaywall_oa_0159.pdf,downloaded,hybrid,publisher,https://link.springer.com/content/pdf/10.1007/s12541-025-01337-z.pdf,https://link.springer.com/content/pdf/10.1007/s12541-025-01337-z.pdf,3060585,200.0,
10.1007/s13391-025-00563-x,unpaywall_oa_0160.pdf,downloaded,hybrid,publisher,https://link.springer.com/content/pdf/10.1007/s13391-025-00563-x.pdf,https://link.springer.com/content/pdf/10.1007/s13391-025-00563-x.pdf,1691160,200.0,
10.1007/s41871-022-00136-8,unpaywall_oa_0161.pdf,downloaded,hybrid,publisher,https://link.springer.com/content/pdf/10.1007/s41871-022-00136-8.pdf,https://link.springer.com/content/pdf/10.1007/s41871-022-00136-8.pdf,2585177,200.0,
10.1007/s41871-024-00238-5,unpaywall_oa_0162.pdf,downloaded,hybrid,publisher,https://link.springer.com/content/pdf/10.1007/s41871-024-00238-5.pdf,https://link.springer.com/content/pdf/10.1007/s41871-024-00238-5.pdf,1626536,200.0,
10.1007/s41918-022-00169-z,unpaywall_oa_0163.pdf,downloaded,hybrid,publisher,https://link.springer.com/content/pdf/10.1007/s41918-022-00169-z.pdf,https://link.springer.com/content/pdf/10.1007/s41918-022-00169-z.pdf,6852204,200.0,
10.1007/s42114-023-00756-8,unpaywall_oa_0164.pdf,downloaded,hybrid,publisher,https://link.springer.com/content/pdf/10.1007/s42114-023-00756-8.pdf,https://link.springer.com/content/pdf/10.1007/s42114-023-00756-8.pdf,2245355,200.0,
10.1007/s43452-023-00776-7,unpaywall_oa_0165.pdf,downloaded,hybrid,publisher,https://link.springer.com/content/pdf/10.1007/s43452-023-00776-7.pdf,https://link.springer.com/content/pdf/10.1007/s43452-023-00776-7.pdf,3390109,200.0,
10.1016/B978-0-323-95105-0.00010-3,,failed,green,repository,http://doi.org/10.1016/B978-0-323-95105-0.00010-3,https://linkinghub.elsevier.com/retrieve/pii/B9780323951050000103,0,200.0,no PDF link found on OA page
10.1016/j.arabjc.2022.103951,,failed,gold,publisher,https://doi.org/10.1016/j.arabjc.2022.103951,,0,,"ConnectionError(ProtocolError('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')))"
10.1016/j.jksus.2022.102123,unpaywall_oa_0168.pdf,downloaded,gold,publisher,https://doi.org/10.1016/j.jksus.2022.102123,https://jksus.org/content/185/2022/34/5/pdf/10.1016_j.jksus.2022.102123.pdf,2181199,200.0,
10.1021/ACS.CHEMMATER.2C02947,unpaywall_oa_0170.pdf,downloaded,hybrid,publisher,https://www.osti.gov/biblio/1913824,https://www.osti.gov/servlets/purl/1913824,5424420,200.0,alt_location:repository:url
10.1021/acs.cgd.2c00137,unpaywall_oa_0170.pdf,downloaded,green,repository,https://www.osti.gov/servlets/purl/1909337,https://www.osti.gov/servlets/purl/1909337,1926638,200.0,
10.1021/acs.cgd.3c00775,,failed,hybrid,publisher,https://doi.org/10.1021/acs.cgd.3c00775,,0,,HTTPError('403 Client Error: Forbidden for url: https://pubs.acs.org/doi/10.1021/acs.cgd.3c00775')
10.1021/acs.cgd.4c00987,,failed,hybrid,publisher,http://dx.doi.org/10.1021/acs.cgd.4c00987,,0,,HTTPError('403 Client Error: Forbidden for url: https://pubs.acs.org/doi/10.1021/acs.cgd.4c00987')
10.1021/acs.chemmater.1c03093,unpaywall_oa_0173.pdf,downloaded,green,repository,https://www.osti.gov/biblio/1888291,https://www.osti.gov/servlets/purl/1888291,1559929,200.0,
10.1021/acs.chemmater.1c03164,,failed,green,repository,https://www.dora.lib4ri.ch/empa/islandora/object/empa%3A28175,https://www.dora.lib4ri.ch/empa/item/empa:28175,0,200.0,no PDF link found on OA page
10.1021/acs.chemmater.2c00907,unpaywall_oa_0176.pdf,downloaded,hybrid,publisher,http://hdl.handle.net/10468/13713,https://cora.ucc.ie/server/api/core/bitstreams/e24c66c3-cb28-47ea-a015-de232ed41dfc/content,4712565,200.0,alt_location:repository:url
10.1021/acs.chemmater.2c01033,,failed,hybrid,publisher,https://doi.org/10.1021/acs.chemmater.2c01033,,0,,HTTPError('403 Client Error: Forbidden for url: https://pubs.acs.org/doi/10.1021/acs.chemmater.2c01033')
10.1021/acs.chemmater.2c01102,unpaywall_oa_0178.pdf,downloaded,green,repository,https://doi.org/10.5445/ir/1000153028,https://publikationen.bibliothek.kit.edu/1000153028/149706258,6121131,200.0,alt_location:repository:url
10.1021/acs.chemmater.2c01202,,failed,hybrid,publisher,https://doi.org/10.1021/acs.chemmater.2c01202,,0,,HTTPError('403 Client Error: Forbidden for url: https://pubs.acs.org/doi/10.1021/acs.chemmater.2c01202')
10.1021/acs.chemmater.2c01304,unpaywall_oa_0179.pdf,downloaded,green,repository,https://biblio.ugent.be/publication/8772561/file/8772563.pdf,https://backoffice.biblio.ugent.be/download/8772561/8772563,1612300,200.0,
10.1021/acs.chemmater.2c01550,,failed,green,repository,https://hdl.handle.net/10195/81023,,0,,"ConnectionError(MaxRetryError(""HTTPSConnectionPool(host='dk.upce.cz', port=443): Max retries exceeded with url: /handle/10195/81023 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7a7d9033deb0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""))"
10.1021/acs.chemmater.2c02084,,failed,hybrid,publisher,https://doi.org/10.1021/acs.chemmater.2c02084,,0,,HTTPError('403 Client Error: Forbidden for url: https://pubs.acs.org/doi/10.1021/acs.chemmater.2c02084')
10.1021/acs.chemmater.2c02292,unpaywall_oa_0182.pdf,downloaded,green,repository,https://biblio.ugent.be/publication/8769563/file/8769568.pdf,https://backoffice.biblio.ugent.be/download/8769563/8769568,1963494,200.0,
10.1021/acs.chemmater.2c02549,,failed,hybrid,publisher,https://pubs.acs.org/doi/pdf/10.1021/acs.chemmater.2c02549,,0,,HTTPError('403 Client Error: Forbidden for url: https://pubs.acs.org/doi/pdf/10.1021/acs.chemmater.2c02549')
10.1021/acs.chemmater.2c03789,,failed,hybrid,publisher,https://doi.org/10.1021/acs.chemmater.2c03789,,0,,HTTPError('403 Client Error: Forbidden for url: https://pubs.acs.org/doi/10.1021/acs.chemmater.2c03789')
10.1021/acs.chemmater.3c00668,unpaywall_oa_0186.pdf,downloaded,hybrid,publisher,https://jyx.jyu.fi/bitstreams/aae02600-775c-42a5-9546-c803af349143/download,https://jyx.jyu.fi/bitstreams/aae02600-775c-42a5-9546-c803af349143/download,5895070,200.0,alt_location:repository:url_for_pdf
10.1021/acs.chemmater.3c00923,,failed,hybrid,publisher,https://doi.org/10.1021/acs.chemmater.3c00923,,0,,HTTPError('403 Client Error: Forbidden for url: https://pubs.acs.org/doi/10.1021/acs.chemmater.3c00923')
10.1021/acs.chemmater.3c02059,,failed,hybrid,publisher,https://doi.org/10.1021/acs.chemmater.3c02059,,0,,HTTPError('403 Client Error: Forbidden for url: https://pubs.acs.org/doi/10.1021/acs.chemmater.3c02059')
10.1021/acs.chemmater.3c02519,,failed,hybrid,publisher,https://doi.org/10.1021/acs.chemmater.3c02519,,0,,HTTPError('403 Client Error: Forbidden for url: https://pubs.acs.org/doi/10.1021/acs.chemmater.3c02519')
